date,ts,total_positives,student_positives,staff_positives,faculty_positives,tests_administered,cumulative_total_positives,total_positives_rolling_sum,total_positives_rolling_avg,cumulative_student_positives,student_positives_rolling_sum,student_positives_rolling_avg,cumulative_staff_positives,staff_positives_rolling_sum,staff_positives_rolling_avg,cumulative_faculty_positives,faculty_positives_rolling_sum,faculty_positives_rolling_avg,cumulative_tests_administered,tests_administered_rolling_sum,tests_administered_rolling_avg
2/17/2021,1613538000000,1,0,1,0,5923,664,26,3.7142857142857144,421,20,2.857142857142857,240,6,0.8571428571428571,9,0,0,624777,37714,5387.714285714285
2/18/2021,1613624400000,2,0,2,0,6345,666,14,2,421,7,1,242,7,1,9,0,0,631122,38586,5512.285714285715
2/19/2021,1613710800000,5,4,0,1,6108,671,16,2.2857142857142856,425,8,1.1428571428571428,242,7,1,10,1,0.14285714285714285,637230,38787,5541
2/20/2021,1613797200000,1,1,0,0,4160,672,15,2.142857142857143,426,9,1.2857142857142858,242,5,0.7142857142857143,10,1,0.14285714285714285,641390,38654,5522
2/21/2021,1613883600000,5,4,1,0,3398,677,17,2.4285714285714284,430,11,1.5714285714285714,243,5,0.7142857142857143,10,1,0.14285714285714285,644788,38647,5521
2/22/2021,1613970000000,2,1,1,0,6788,679,17,2.4285714285714284,431,11,1.5714285714285714,244,5,0.7142857142857143,10,1,0.14285714285714285,651576,38569,5509.857142857143
2/23/2021,1614056400000,4,4,0,0,6302,683,20,2.857142857142857,435,14,2,244,5,0.7142857142857143,10,1,0.14285714285714285,657878,39024,5574.857142857143
2/24/2021,1614142800000,2,2,0,0,5808,685,21,3,437,16,2.2857142857142856,244,4,0.5714285714285714,10,1,0.14285714285714285,663686,38909,5558.428571428572
2/25/2021,1614229200000,3,1,2,0,6256,688,22,3.142857142857143,438,17,2.4285714285714284,246,4,0.5714285714285714,10,1,0.14285714285714285,669942,38820,5545.714285714285
2/26/2021,1614315600000,4,2,2,0,6338,692,21,3,440,15,2.142857142857143,248,6,0.8571428571428571,10,0,0,676280,39050,5578.571428571428
2/27/2021,1614402000000,2,0,2,0,4228,694,22,3.142857142857143,440,14,2,250,8,1.1428571428571428,10,0,0,680508,39118,5588.285714285715
2/28/2021,1614488400000,1,1,0,0,3387,695,18,2.5714285714285716,441,11,1.5714285714285714,250,7,1,10,0,0,683895,39107,5586.714285714285
3/1/2021,1614574800000,4,2,2,0,6936,699,20,2.857142857142857,443,12,1.7142857142857142,252,8,1.1428571428571428,10,0,0,690831,39255,5607.857142857143
3/2/2021,1614661200000,5,5,0,0,6193,704,21,3,448,13,1.8571428571428572,252,8,1.1428571428571428,10,0,0,697024,39146,5592.285714285715
3/3/2021,1614747600000,7,7,0,0,5931,711,26,3.7142857142857144,455,18,2.5714285714285716,252,8,1.1428571428571428,10,0,0,702955,39269,5609.857142857143
3/4/2021,1614834000000,1,9,2,0,6703,712,24,3.4285714285714284,464,26,3.7142857142857144,254,8,1.1428571428571428,10,0,0,709658,39716,5673.714285714285
3/5/2021,1614920400000,4,2,2,0,6296,716,24,3.4285714285714284,466,26,3.7142857142857144,256,8,1.1428571428571428,10,0,0,715954,39674,5667.714285714285
3/6/2021,1615006800000,7,7,0,0,4189,723,29,4.142857142857143,473,33,4.714285714285714,256,6,0.8571428571428571,10,0,0,720143,39635,5662.142857142857
3/7/2021,1615093200000,3,3,0,0,3371,726,31,4.428571428571429,476,35,5,256,6,0.8571428571428571,10,0,0,723514,39619,5659.857142857143
3/8/2021,1615179600000,6,6,0,0,6976,732,33,4.714285714285714,482,39,5.571428571428571,256,4,0.5714285714285714,10,0,0,730490,39659,5665.571428571428
3/9/2021,1615266000000,9,8,1,0,6132,741,37,5.285714285714286,490,42,6,257,5,0.7142857142857143,10,0,0,736622,39598,5656.857142857143
3/10/2021,1615352400000,8,6,1,1,5698,749,38,5.428571428571429,496,41,5.857142857142857,258,6,0.8571428571428571,11,1,0.14285714285714285,742320,39365,5623.571428571428
3/11/2021,1615438800000,11,11,0,0,6913,760,48,6.857142857142857,507,43,6.142857142857143,258,4,0.5714285714285714,11,1,0.14285714285714285,749233,39575,5653.571428571428
3/12/2021,1615525200000,9,6,3,0,6440,769,53,7.571428571428571,513,47,6.714285714285714,261,5,0.7142857142857143,11,1,0.14285714285714285,755673,39719,5674.142857142857
3/13/2021,1615611600000,3,3,0,0,4214,772,49,7,516,43,6.142857142857143,261,5,0.7142857142857143,11,1,0.14285714285714285,759887,39744,5677.714285714285
3/14/2021,1615698000000,6,6,0,0,3262,778,52,7.428571428571429,522,46,6.571428571428571,261,5,0.7142857142857143,11,1,0.14285714285714285,763149,39635,5662.142857142857
3/15/2021,1615780800000,10,10,0,0,7207,788,56,8,532,50,7.142857142857143,261,5,0.7142857142857143,11,1,0.14285714285714285,770356,39866,5695.142857142857
3/16/2021,1615867200000,10,10,0,0,6438,798,57,8.142857142857142,542,52,7.428571428571429,261,4,0.5714285714285714,11,1,0.14285714285714285,776794,40172,5738.857142857143
3/17/2021,1615953600000,18,18,0,0,6163,816,67,9.571428571428571,560,64,9.142857142857142,261,3,0.42857142857142855,11,0,0,782957,40637,5805.285714285715
3/18/2021,1616040000000,22,21,1,0,7010,838,78,11.142857142857142,581,74,10.571428571428571,262,4,0.5714285714285714,11,0,0,789967,40734,5819.142857142857
3/19/2021,1616126400000,10,10,0,0,6965,848,79,11.285714285714286,591,78,11.142857142857142,262,1,0.14285714285714285,11,0,0,796932,41259,5894.142857142857
3/20/2021,1616212800000,6,6,0,0,4514,854,82,11.714285714285714,597,81,11.571428571428571,262,1,0.14285714285714285,11,0,0,801446,41559,5937
3/21/2021,1616299200000,4,3,1,0,3472,858,80,11.428571428571429,600,78,11.142857142857142,263,2,0.2857142857142857,11,0,0,804918,41769,5967
3/22/2021,1616385600000,7,7,0,0,7321,865,77,11,607,75,10.714285714285714,263,2,0.2857142857142857,11,0,0,812239,41883,5983.285714285715
3/23/2021,1616472000000,12,12,0,0,6444,877,79,11.285714285714286,619,77,11,263,2,0.2857142857142857,11,0,0,818683,41889,5984.142857142857
3/24/2021,1616558400000,24,23,1,0,6113,901,85,12.142857142857142,642,82,11.714285714285714,264,3,0.42857142857142855,11,0,0,824796,41839,5977
3/25/2021,1616644800000,30,28,2,0,6863,931,93,13.285714285714286,670,89,12.714285714285714,266,4,0.5714285714285714,11,0,0,831659,41692,5956
3/26/2021,1616731200000,18,17,1,0,6969,949,101,14.428571428571429,687,96,13.714285714285714,267,5,0.7142857142857143,11,0,0,838628,41696,5956.571428571428
3/27/2021,1616817600000,13,13,0,0,4395,962,108,15.428571428571429,700,103,14.714285714285714,267,5,0.7142857142857143,11,0,0,843023,41577,5939.571428571428
3/28/2021,1616904000000,9,6,3,0,3703,971,113,16.142857142857142,706,106,15.142857142857142,270,7,1,11,0,0,846726,41808,5972.571428571428
3/29/2021,1616990400000,14,14,0,0,7166,985,120,17.142857142857142,720,113,16.142857142857142,270,7,1,11,0,0,853892,41653,5950.428571428572
3/30/2021,1617076800000,11,9,2,0,6820,996,119,17,729,110,15.714285714285714,272,9,1.2857142857142858,11,0,0,860712,42029,6004.142857142857
3/31/2021,1617163200000,3,3,0,0,6320,999,98,14,732,90,12.857142857142858,272,8,1.1428571428571428,11,0,0,867032,42236,6033.714285714285
4/1/2021,1617249600000,1,1,0,0,6724,1000,69,9.857142857142858,733,63,9,272,6,0.8571428571428571,11,0,0,873756,42097,6013.857142857143
4/2/2021,1617336000000,4,4,0,0,6688,1004,55,7.857142857142857,737,50,7.142857142857143,272,5,0.7142857142857143,11,0,0,880444,41816,5973.714285714285
4/3/2021,1617422400000,5,5,0,0,4434,1009,47,6.714285714285714,742,42,6,272,5,0.7142857142857143,11,0,0,884878,41855,5979.285714285715
4/4/2021,1617508800000,2,2,0,0,3452,1011,40,5.714285714285714,744,38,5.428571428571429,272,2,0.2857142857142857,11,0,0,888330,41604,5943.428571428572
4/5/2021,1617595200000,1,1,0,0,7002,1012,27,3.857142857142857,745,25,3.5714285714285716,272,2,0.2857142857142857,11,0,0,895332,41440,5920
4/6/2021,1617681600000,3,2,1,0,6448,1015,19,2.7142857142857144,747,18,2.5714285714285716,273,1,0.14285714285714285,11,0,0,901780,41068,5866.857142857143
4/7/2021,1617768000000,2,1,1,0,6045,1017,18,2.5714285714285716,748,16,2.2857142857142856,274,2,0.2857142857142857,11,0,0,907825,40793,5827.571428571428
4/8/2021,1617854400000,1,0,1,0,6598,1018,18,2.5714285714285716,748,15,2.142857142857143,275,3,0.42857142857142855,11,0,0,914423,40667,5809.571428571428
4/9/2021,1617940800000,5,1,4,0,6435,1023,19,2.7142857142857144,749,12,1.7142857142857142,279,7,1,11,0,0,920858,40414,5773.428571428572
4/10/2021,1618027200000,2,2,0,0,4476,1025,16,2.2857142857142856,751,9,1.2857142857142858,279,7,1,11,0,0,925334,40456,5779.428571428572
4/11/2021,1618113600000,2,1,1,0,3571,1027,16,2.2857142857142856,752,8,1.1428571428571428,280,8,1.1428571428571428,11,0,0,928905,40575,5796.428571428572
4/12/2021,1618200000000,2,1,1,0,7080,1029,17,2.4285714285714284,753,8,1.1428571428571428,281,9,1.2857142857142858,11,0,0,935985,40653,5807.571428571428
4/13/2021,1618286400000,2,2,0,0,6578,1031,16,2.2857142857142856,755,8,1.1428571428571428,281,8,1.1428571428571428,11,0,0,942563,40783,5826.142857142857
4/14/2021,1618372800000,1,3,1,0,6014,1032,15,2.142857142857143,758,10,1.4285714285714286,282,8,1.1428571428571428,11,0,0,948577,40752,5821.714285714285
4/15/2021,1618459200000,3,1,2,0,6709,1035,17,2.4285714285714284,759,11,1.5714285714285714,284,9,1.2857142857142858,11,0,0,955286,40863,5837.571428571428
4/16/2021,1618545600000,1,1,0,0,6472,1036,13,1.8571428571428572,760,11,1.5714285714285714,284,5,0.7142857142857143,11,0,0,961758,40900,5842.857142857143
4/17/2021,1618632000000,3,1,2,0,4526,1039,14,2,761,10,1.4285714285714286,286,7,1,11,0,0,966284,40950,5850
4/18/2021,1618718400000,0,0,0,0,3773,1039,12,1.7142857142857142,761,9,1.2857142857142858,286,6,0.8571428571428571,11,0,0,970057,41152,5878.857142857143
4/19/2021,1618804800000,1,0,1,0,7118,1040,11,1.5714285714285714,761,8,1.1428571428571428,287,6,0.8571428571428571,11,0,0,977175,41190,5884.285714285715
4/20/2021,1618891200000,0,0,0,0,5435,1040,9,1.2857142857142858,761,6,0.8571428571428571,287,6,0.8571428571428571,11,0,0,982610,40047,5721
4/21/2021,1618977600000,0,0,0,0,4898,1040,8,1.1428571428571428,761,3,0.42857142857142855,287,5,0.7142857142857143,11,0,0,987508,38931,5561.571428571428
4/22/2021,1619064000000,2,1,1,0,5506,1042,7,1,762,3,0.42857142857142855,288,4,0.5714285714285714,11,0,0,993014,37728,5389.714285714285
4/23/2021,1619150400000,1,1,0,0,5017,1043,7,1,763,3,0.42857142857142855,288,4,0.5714285714285714,11,0,0,998031,36273,5181.857142857143
4/24/2021,1619236800000,0,0,0,0,3292,1043,4,0.5714285714285714,763,2,0.2857142857142857,288,2,0.2857142857142857,11,0,0,1001323,35039,5005.571428571428
4/25/2021,1619323200000,0,0,0,0,3411,1043,4,0.5714285714285714,763,2,0.2857142857142857,288,2,0.2857142857142857,11,0,0,1004734,34677,4953.857142857143
4/26/2021,1619409600000,0,0,0,0,5152,1043,3,0.42857142857142855,763,2,0.2857142857142857,288,1,0.14285714285714285,11,0,0,1009886,32711,4673
4/27/2021,1619496000000,0,0,0,0,5021,1043,3,0.42857142857142855,763,2,0.2857142857142857,288,1,0.14285714285714285,11,0,0,1014907,32297,4613.857142857143
4/28/2021,1619582400000,0,0,0,0,4610,1043,3,0.42857142857142855,763,2,0.2857142857142857,288,1,0.14285714285714285,11,0,0,1019517,32009,4572.714285714285
4/29/2021,1619668800000,2,0,2,0,5054,1045,3,0.42857142857142855,763,1,0.14285714285714285,290,2,0.2857142857142857,11,0,0,1024571,31557,4508.142857142857
4/30/2021,1619755200000,0,0,0,0,4864,1045,2,0.2857142857142857,763,0,0,290,2,0.2857142857142857,11,0,0,1029435,31404,4486.285714285715
5/1/2021,1619841600000,2,0,2,0,3318,1047,4,0.5714285714285714,763,0,0,292,4,0.5714285714285714,11,0,0,1032753,31430,4490
5/2/2021,1619928000000,1,1,0,0,3824,1048,5,0.7142857142857143,764,1,0.14285714285714285,292,4,0.5714285714285714,11,0,0,1036577,31843,4549
5/3/2021,1620014400000,1,1,0,0,5092,1049,6,0.8571428571428571,765,2,0.2857142857142857,292,4,0.5714285714285714,11,0,0,1041669,31783,4540.428571428572
5/4/2021,1620100800000,1,1,0,0,4464,1050,7,1,766,3,0.42857142857142855,292,4,0.5714285714285714,11,0,0,1046133,31226,4460.857142857143
5/5/2021,1620187200000,2,0,2,0,4195,1052,9,1.2857142857142858,766,3,0.42857142857142855,294,6,0.8571428571428571,11,0,0,1050328,30811,4401.571428571428
5/6/2021,1620273600000,1,0,1,0,4612,1053,8,1.1428571428571428,766,3,0.42857142857142855,295,5,0.7142857142857143,11,0,0,1054940,30369,4338.428571428572
5/7/2021,1620360000000,1,1,0,0,4464,1054,9,1.2857142857142858,767,4,0.5714285714285714,295,5,0.7142857142857143,11,0,0,1059404,29969,4281.285714285715
5/8/2021,1620446400000,0,0,0,0,3254,1054,7,1,767,4,0.5714285714285714,295,3,0.42857142857142855,11,0,0,1062658,29905,4272.142857142857
5/9/2021,1620532800000,0,0,0,0,3767,1054,6,0.8571428571428571,767,3,0.42857142857142855,295,3,0.42857142857142855,11,0,0,1066425,29848,4264
5/10/2021,1620619200000,1,1,0,0,4718,1055,6,0.8571428571428571,768,3,0.42857142857142855,295,3,0.42857142857142855,11,0,0,1071143,29474,4210.571428571428
5/11/2021,1620705600000,0,0,0,0,4137,1055,5,0.7142857142857143,768,2,0.2857142857142857,295,3,0.42857142857142855,11,0,0,1075280,29147,4163.857142857143
5/12/2021,1620792000000,1,0,1,0,3790,1056,4,0.5714285714285714,768,2,0.2857142857142857,296,2,0.2857142857142857,11,0,0,1079070,28742,4106
5/13/2021,1620878400000,0,0,0,0,4149,1056,3,0.42857142857142855,768,2,0.2857142857142857,296,1,0.14285714285714285,11,0,0,1083219,28279,4039.8571428571427
5/14/2021,1620964800000,1,1,0,0,3820,1057,3,0.42857142857142855,769,2,0.2857142857142857,296,1,0.14285714285714285,11,0,0,1087039,27635,3947.8571428571427
5/15/2021,1621051200000,1,1,0,0,2883,1058,4,0.5714285714285714,770,3,0.42857142857142855,296,1,0.14285714285714285,11,0,0,1089922,27264,3894.8571428571427
5/16/2021,1621137600000,1,0,1,0,3645,1059,5,0.7142857142857143,770,3,0.42857142857142855,297,2,0.2857142857142857,11,0,0,1093567,27142,3877.4285714285716
5/17/2021,1621224000000,0,0,0,0,4098,1059,4,0.5714285714285714,770,2,0.2857142857142857,297,2,0.2857142857142857,11,0,0,1097665,26522,3788.8571428571427
5/18/2021,1621310400000,0,0,0,0,3413,1059,4,0.5714285714285714,770,2,0.2857142857142857,297,2,0.2857142857142857,11,0,0,1101078,25798,3685.4285714285716
5/19/2021,1621396800000,1,0,1,0,3083,1060,4,0.5714285714285714,770,2,0.2857142857142857,298,2,0.2857142857142857,11,0,0,1104161,25091,3584.4285714285716
5/20/2021,1621483200000,0,0,0,0,3275,1060,4,0.5714285714285714,770,2,0.2857142857142857,298,2,0.2857142857142857,11,0,0,1107436,24217,3459.5714285714284
5/21/2021,1621569600000,1,0,1,0,3267,1061,4,0.5714285714285714,770,1,0.14285714285714285,299,3,0.42857142857142855,11,0,0,1110703,23664,3380.5714285714284
5/22/2021,1621656000000,0,0,0,0,2608,1061,3,0.42857142857142855,770,0,0,299,3,0.42857142857142855,11,0,0,1113311,23389,3341.285714285714
5/23/2021,1621742400000,2,0,2,0,3017,1063,4,0.5714285714285714,770,0,0,301,4,0.5714285714285714,11,0,0,1116328,22761,3251.5714285714284
5/24/2021,1621828800000,0,0,0,0,3271,1063,4,0.5714285714285714,770,0,0,301,4,0.5714285714285714,11,0,0,1119599,21934,3133.4285714285716
5/25/2021,1621915200000,0,0,0,0,2279,1063,4,0.5714285714285714,770,0,0,301,4,0.5714285714285714,11,0,0,1121878,20800,2971.4285714285716
5/26/2021,1622001600000,2,0,2,0,1961,1065,5,0.7142857142857143,770,0,0,303,5,0.7142857142857143,11,0,0,1123839,19678,2811.1428571428573
5/27/2021,1622088000000,0,0,0,0,2315,1065,5,0.7142857142857143,770,0,0,303,5,0.7142857142857143,11,0,0,1126154,18718,2674
5/28/2021,1622174400000,1,0,1,0,1768,1066,5,0.7142857142857143,770,0,0,304,5,0.7142857142857143,11,0,0,1127922,17219,2459.8571428571427
5/29/2021,1622260800000,0,0,0,0,478,1066,5,0.7142857142857143,770,0,0,304,5,0.7142857142857143,11,0,0,1128400,15089,2155.5714285714284
5/30/2021,1622347200000,0,0,0,0,584,1066,3,0.42857142857142855,770,0,0,304,3,0.42857142857142855,11,0,0,1128984,12656,1808
5/31/2021,1622433600000,0,0,0,0,9,1066,3,0.42857142857142855,770,0,0,304,3,0.42857142857142855,11,0,0,1128993,9394,1342
6/1/2021,1622520000000,0,0,0,0,1179,1066,3,0.42857142857142855,770,0,0,304,3,0.42857142857142855,11,0,0,1130172,8294,1184.857142857143
6/2/2021,1622606400000,0,0,0,0,404,1066,1,0.14285714285714285,770,0,0,304,1,0.14285714285714285,11,0,0,1130576,6737,962.4285714285714
6/3/2021,1622692800000,0,0,0,0,618,1066,1,0.14285714285714285,770,0,0,304,1,0.14285714285714285,11,0,0,1131194,5040,720
6/4/2021,1622779200000,0,0,0,0,238,1066,0,0,770,0,0,304,0,0,11,0,0,1131432,3510,501.42857142857144
6/5/2021,1622865600000,0,0,0,0,24,1066,0,0,770,0,0,304,0,0,11,0,0,1131456,3056,436.57142857142856
6/6/2021,1622952000000,0,0,0,0,104,1066,0,0,770,0,0,304,0,0,11,0,0,1131560,2576,368
6/7/2021,1623038400000,0,0,0,0,589,1066,0,0,770,0,0,304,0,0,11,0,0,1132149,3156,450.85714285714283
6/8/2021,1623124800000,0,0,0,0,309,1066,0,0,770,0,0,304,0,0,11,0,0,1132458,2286,326.57142857142856
6/9/2021,1623211200000,0,0,0,0,356,1066,0,0,770,0,0,304,0,0,11,0,0,1132814,2238,319.7142857142857
6/10/2021,1623297600000,0,0,0,0,429,1066,0,0,770,0,0,304,0,0,11,0,0,1133243,2049,292.7142857142857
6/11/2021,1623384000000,0,0,0,0,188,1066,0,0,770,0,0,304,0,0,11,0,0,1133431,1999,285.57142857142856
6/12/2021,1623470400000,0,0,0,0,20,1066,0,0,770,0,0,304,0,0,11,0,0,1133451,1995,285
6/13/2021,1623556800000,0,0,0,0,106,1066,0,0,770,0,0,304,0,0,11,0,0,1133557,1997,285.2857142857143
6/14/2021,1623643200000,0,0,0,0,527,1066,0,0,770,0,0,304,0,0,11,0,0,1134084,1935,276.42857142857144
6/15/2021,1623729600000,0,0,0,0,369,1066,0,0,770,0,0,304,0,0,11,0,0,1134453,1995,285
6/16/2021,1623816000000,1,1,0,0,452,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1134905,2091,298.7142857142857
6/17/2021,1623902400000,0,0,0,0,471,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1135376,2133,304.7142857142857
6/18/2021,1623988800000,0,0,0,0,24,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1135400,1969,281.2857142857143
6/19/2021,1624075200000,0,0,0,0,13,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1135413,1962,280.2857142857143
6/20/2021,1624161600000,0,0,0,0,67,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1135480,1923,274.7142857142857
6/21/2021,1624248000000,0,0,0,0,474,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1135954,1870,267.14285714285717
6/22/2021,1624334400000,0,0,0,0,313,1067,1,0.14285714285714285,771,1,0.14285714285714285,304,0,0,11,0,0,1136267,1814,259.14285714285717
6/23/2021,1624420800000,0,0,0,0,287,1067,0,0,771,0,0,304,0,0,11,0,0,1136554,1649,235.57142857142858
6/24/2021,1624507200000,0,0,0,0,454,1067,0,0,771,0,0,304,0,0,11,0,0,1137008,1632,233.14285714285714
6/25/2021,1624593600000,0,0,0,0,137,1067,0,0,771,0,0,304,0,0,11,0,0,1137145,1745,249.28571428571428
6/26/2021,1624680000000,0,0,0,0,17,1067,0,0,771,0,0,304,0,0,11,0,0,1137162,1749,249.85714285714286
6/27/2021,1624766400000,1,0,1,0,50,1068,1,0.14285714285714285,771,0,0,305,1,0.14285714285714285,11,0,0,1137212,1732,247.42857142857142
6/28/2021,1624852800000,0,0,0,0,405,1068,1,0.14285714285714285,771,0,0,305,1,0.14285714285714285,11,0,0,1137617,1663,237.57142857142858
6/29/2021,1624939200000,0,0,0,0,247,1068,1,0.14285714285714285,771,0,0,305,1,0.14285714285714285,11,0,0,1137864,1597,228.14285714285714
6/30/2021,1625025600000,0,0,0,0,255,1068,1,0.14285714285714285,771,0,0,305,1,0.14285714285714285,11,0,0,1138119,1565,223.57142857142858
7/1/2021,1625112000000,0,0,0,0,328,1068,1,0.14285714285714285,771,0,0,305,1,0.14285714285714285,11,0,0,1138447,1439,205.57142857142858
7/2/2021,1625198400000,1,0,1,0,96,1069,2,0.2857142857142857,771,0,0,306,2,0.2857142857142857,11,0,0,1138543,1398,199.71428571428572
7/3/2021,1625284800000,0,0,0,0,25,1069,2,0.2857142857142857,771,0,0,306,2,0.2857142857142857,11,0,0,1138568,1406,200.85714285714286
7/4/2021,1625371200000,0,0,0,0,1,1069,1,0.14285714285714285,771,0,0,306,1,0.14285714285714285,11,0,0,1138569,1357,193.85714285714286
7/5/2021,1625457600000,0,0,0,0,10,1069,1,0.14285714285714285,771,0,0,306,1,0.14285714285714285,11,0,0,1138579,962,137.42857142857142
7/6/2021,1625544000000,0,0,0,0,379,1069,1,0.14285714285714285,771,0,0,306,1,0.14285714285714285,11,0,0,1138958,1094,156.28571428571428
7/7/2021,1625630400000,0,0,0,0,264,1069,1,0.14285714285714285,771,0,0,306,1,0.14285714285714285,11,0,0,1139222,1103,157.57142857142858
7/8/2021,1625716800000,0,0,0,0,280,1069,1,0.14285714285714285,771,0,0,306,1,0.14285714285714285,11,0,0,1139502,1055,150.71428571428572
7/9/2021,1625803200000,0,0,0,0,82,1069,0,0,771,0,0,306,0,0,11,0,0,1139584,1041,148.71428571428572
7/10/2021,1625889600000,0,0,0,0,1,1069,0,0,771,0,0,306,0,0,11,0,0,1139585,1017,145.28571428571428
7/11/2021,1625976000000,0,0,0,0,27,1069,0,0,771,0,0,306,0,0,11,0,0,1139612,1043,149
7/12/2021,1626062400000,1,1,0,0,295,1070,1,0.14285714285714285,772,1,0.14285714285714285,306,0,0,11,0,0,1139907,1328,189.71428571428572
7/13/2021,1626148800000,0,0,0,0,232,1070,1,0.14285714285714285,772,1,0.14285714285714285,306,0,0,11,0,0,1140139,1181,168.71428571428572
7/14/2021,1626235200000,0,0,0,0,220,1070,1,0.14285714285714285,772,1,0.14285714285714285,306,0,0,11,0,0,1140359,1137,162.42857142857142
7/15/2021,1626321600000,1,1,0,0,226,1071,2,0.2857142857142857,773,2,0.2857142857142857,306,0,0,11,0,0,1140585,1083,154.71428571428572
7/16/2021,1626408000000,0,0,0,0,96,1071,2,0.2857142857142857,773,2,0.2857142857142857,306,0,0,11,0,0,1140681,1097,156.71428571428572
7/17/2021,1626494400000,0,0,0,0,5,1071,2,0.2857142857142857,773,2,0.2857142857142857,306,0,0,11,0,0,1140686,1101,157.28571428571428
7/18/2021,1626580800000,0,0,0,0,10,1071,2,0.2857142857142857,773,2,0.2857142857142857,306,0,0,11,0,0,1140696,1084,154.85714285714286
7/19/2021,1626667200000,0,0,0,0,262,1071,1,0.14285714285714285,773,1,0.14285714285714285,306,0,0,11,0,0,1140958,1051,150.14285714285714
7/20/2021,1626753600000,0,0,0,0,225,1071,1,0.14285714285714285,773,1,0.14285714285714285,306,0,0,11,0,0,1141183,1044,149.14285714285714
7/21/2021,1626840000000,0,0,0,0,241,1071,1,0.14285714285714285,773,1,0.14285714285714285,306,0,0,11,0,0,1141424,1065,152.14285714285714
7/22/2021,1626926400000,4,2,2,0,247,1075,4,0.5714285714285714,775,2,0.2857142857142857,308,2,0.2857142857142857,11,0,0,1141671,1086,155.14285714285714
7/23/2021,1627012800000,2,1,1,0,82,1077,6,0.8571428571428571,776,3,0.42857142857142855,309,3,0.42857142857142855,11,0,0,1141753,1072,153.14285714285714
7/24/2021,1627099200000,0,0,0,0,4,1077,6,0.8571428571428571,776,3,0.42857142857142855,309,3,0.42857142857142855,11,0,0,1141757,1071,153
7/25/2021,1627185600000,0,0,0,0,29,1077,6,0.8571428571428571,776,3,0.42857142857142855,309,3,0.42857142857142855,11,0,0,1141786,1090,155.71428571428572
7/26/2021,1627272000000,0,0,0,0,318,1077,6,0.8571428571428571,776,3,0.42857142857142855,309,3,0.42857142857142855,11,0,0,1142104,1146,163.71428571428572
7/27/2021,1627358400000,2,1,1,0,254,1079,8,1.1428571428571428,777,4,0.5714285714285714,310,4,0.5714285714285714,11,0,0,1142358,1175,167.85714285714286
7/28/2021,1627444800000,1,1,0,0,306,1080,9,1.2857142857142858,778,5,0.7142857142857143,310,4,0.5714285714285714,11,0,0,1142664,1240,177.14285714285714
7/29/2021,1627531200000,3,2,1,0,378,1083,8,1.1428571428571428,780,5,0.7142857142857143,311,3,0.42857142857142855,11,0,0,1143042,1371,195.85714285714286
7/30/2021,1627617600000,5,4,1,0,241,1088,11,1.5714285714285714,784,8,1.1428571428571428,312,3,0.42857142857142855,11,0,0,1143283,1530,218.57142857142858
7/31/2021,1627704000000,0,0,0,0,1,1088,11,1.5714285714285714,784,8,1.1428571428571428,312,3,0.42857142857142855,11,0,0,1143284,1527,218.14285714285714
8/1/2021,1627790400000,0,0,0,0,57,1088,11,1.5714285714285714,784,8,1.1428571428571428,312,3,0.42857142857142855,11,0,0,1143341,1555,222.14285714285714
8/2/2021,1627876800000,0,0,0,0,523,1088,11,1.5714285714285714,784,8,1.1428571428571428,312,3,0.42857142857142855,11,0,0,1143864,1760,251.42857142857142
8/3/2021,1627963200000,1,0,1,0,318,1089,10,1.4285714285714286,784,7,1,313,3,0.42857142857142855,11,0,0,1144182,1824,260.57142857142856
8/4/2021,1628049600000,0,0,0,0,322,1089,9,1.2857142857142858,784,6,0.8571428571428571,313,3,0.42857142857142855,11,0,0,1144504,1840,262.85714285714283
8/5/2021,1628136000000,3,0,3,0,326,1092,9,1.2857142857142858,784,4,0.5714285714285714,316,5,0.7142857142857143,11,0,0,1144830,1788,255.42857142857142
8/6/2021,1628222400000,1,0,1,0,213,1093,5,0.7142857142857143,784,0,0,317,5,0.7142857142857143,11,0,0,1145043,1760,251.42857142857142
8/7/2021,1628308800000,0,0,0,0,,1093,5,0.7142857142857143,784,0,0,317,5,0.7142857142857143,11,0,0,1145043,1759,251.28571428571428
8/8/2021,1628395200000,0,0,0,0,94,1093,5,0.7142857142857143,784,0,0,317,5,0.7142857142857143,11,0,0,1145137,1796,256.57142857142856
8/9/2021,1628481600000,2,1,1,0,973,1095,7,1,785,1,0.14285714285714285,318,6,0.8571428571428571,11,0,0,1146110,2246,320.85714285714283
8/10/2021,1628568000000,2,1,1,0,812,1097,8,1.1428571428571428,786,2,0.2857142857142857,319,6,0.8571428571428571,11,0,0,1146922,2740,391.42857142857144
8/11/2021,1628654400000,6,3,3,0,645,1103,14,2,789,5,0.7142857142857143,322,9,1.2857142857142858,11,0,0,1147567,3063,437.57142857142856
