date,ts,total_positives,student_positives,staff_positives,faculty_positives,tests_administered,cumulative_total_positives,total_positives_rolling_sum,total_positives_rolling_avg,cumulative_student_positives,student_positives_rolling_sum,student_positives_rolling_avg,cumulative_staff_positives,staff_positives_rolling_sum,staff_positives_rolling_avg,cumulative_faculty_positives,faculty_positives_rolling_sum,faculty_positives_rolling_avg,cumulative_tests_administered,tests_administered_rolling_sum,tests_administered_rolling_avg
9/1/2020,1598932800000,7,7,0,0,1259,7,,,7,,,0,,,0,,,1259,,
9/2/2020,1599019200000,12,12,0,0,385,19,,,19,,,0,,,0,,,1644,,
9/3/2020,1599105600000,12,12,0,0,4646,31,,,31,,,0,,,0,,,6290,,
9/4/2020,1599192000000,13,13,0,0,4978,44,,,44,,,0,,,0,,,11268,,
9/5/2020,1599278400000,6,6,0,0,2857,50,,,50,,,0,,,0,,,14125,,
9/6/2020,1599364800000,5,5,0,0,2894,55,,,55,,,0,,,0,,,17019,,
9/7/2020,1599451200000,6,6,0,0,5026,61,61,8.714285714285714,61,61,8.714285714285714,0,0,0,0,0,0,22045,22045,3149.285714285714
9/8/2020,1599537600000,3,3,0,0,4730,64,57,8.142857142857142,64,57,8.142857142857142,0,0,0,0,0,0,26775,25516,3645.1428571428573
9/9/2020,1599624000000,13,13,0,0,3872,77,58,8.285714285714286,77,58,8.285714285714286,0,0,0,0,0,0,30647,29003,4143.285714285715
9/10/2020,1599710400000,6,5,1,0,5117,83,52,7.428571428571429,82,51,7.285714285714286,1,1,0.14285714285714285,0,0,0,35764,29474,4210.571428571428
9/11/2020,1599796800000,4,4,0,0,5121,87,43,6.142857142857143,86,42,6,1,1,0.14285714285714285,0,0,0,40885,29617,4231
9/12/2020,1599883200000,3,3,0,0,2770,90,40,5.714285714285714,89,39,5.571428571428571,1,1,0.14285714285714285,0,0,0,43655,29530,4218.571428571428
9/13/2020,1599969600000,0,0,0,0,2914,90,35,5,89,34,4.857142857142857,1,1,0.14285714285714285,0,0,0,46569,29550,4221.428571428572
9/14/2020,1600056000000,0,0,0,0,5969,90,29,4.142857142857143,89,28,4,1,1,0.14285714285714285,0,0,0,52538,30493,4356.142857142857
9/15/2020,1600142400000,0,0,0,0,5228,90,26,3.7142857142857144,89,25,3.5714285714285716,1,1,0.14285714285714285,0,0,0,57766,30991,4427.285714285715
9/16/2020,1600228800000,1,1,0,0,5010,91,14,2,90,13,1.8571428571428572,1,1,0.14285714285714285,0,0,0,62776,32129,4589.857142857143
9/17/2020,1600315200000,0,0,0,0,5483,91,8,1.1428571428571428,90,8,1.1428571428571428,1,0,0,0,0,0,68259,32495,4642.142857142857
9/18/2020,1600401600000,1,1,0,0,5509,92,5,0.7142857142857143,91,5,0.7142857142857143,1,0,0,0,0,0,73768,32883,4697.571428571428
9/19/2020,1600488000000,0,0,0,0,2705,92,2,0.2857142857142857,91,2,0.2857142857142857,1,0,0,0,0,0,76473,32818,4688.285714285715
9/20/2020,1600574400000,1,0,1,0,2797,93,3,0.42857142857142855,91,2,0.2857142857142857,2,1,0.14285714285714285,0,0,0,79270,32701,4671.571428571428
9/21/2020,1600660800000,2,1,1,0,5958,95,5,0.7142857142857143,92,3,0.42857142857142855,3,2,0.2857142857142857,0,0,0,85228,32690,4670
9/22/2020,1600747200000,1,1,0,0,5276,96,6,0.8571428571428571,93,4,0.5714285714285714,3,2,0.2857142857142857,0,0,0,90504,32738,4676.857142857143
9/23/2020,1600833600000,1,1,0,0,5275,97,6,0.8571428571428571,94,4,0.5714285714285714,3,2,0.2857142857142857,0,0,0,95779,33003,4714.714285714285
9/24/2020,1600920000000,0,0,0,0,5865,97,6,0.8571428571428571,94,4,0.5714285714285714,3,2,0.2857142857142857,0,0,0,101644,33385,4769.285714285715
9/25/2020,1601006400000,1,0,1,0,5776,98,6,0.8571428571428571,94,3,0.42857142857142855,4,3,0.42857142857142855,0,0,0,107420,33652,4807.428571428572
9/26/2020,1601092800000,1,0,1,0,2676,99,7,1,94,3,0.42857142857142855,5,4,0.5714285714285714,0,0,0,110096,33623,4803.285714285715
9/27/2020,1601179200000,0,0,0,0,3105,99,6,0.8571428571428571,94,3,0.42857142857142855,5,3,0.42857142857142855,0,0,0,113201,33931,4847.285714285715
9/28/2020,1601265600000,1,1,0,0,6301,100,5,0.7142857142857143,95,3,0.42857142857142855,5,2,0.2857142857142857,0,0,0,119502,34274,4896.285714285715
9/29/2020,1601352000000,1,1,0,0,5714,101,5,0.7142857142857143,96,3,0.42857142857142855,5,2,0.2857142857142857,0,0,0,125216,34712,4958.857142857143
9/30/2020,1601438400000,0,0,0,0,5536,101,4,0.5714285714285714,96,2,0.2857142857142857,5,2,0.2857142857142857,0,0,0,130752,34973,4996.142857142857
10/1/2020,1601524800000,0,0,0,0,5905,101,4,0.5714285714285714,96,2,0.2857142857142857,5,2,0.2857142857142857,0,0,0,136657,35013,5001.857142857143
10/2/2020,1601611200000,2,2,0,0,5889,103,5,0.7142857142857143,98,4,0.5714285714285714,5,1,0.14285714285714285,0,0,0,142546,35126,5018
10/3/2020,1601697600000,0,0,0,0,2913,103,4,0.5714285714285714,98,4,0.5714285714285714,5,0,0,0,0,0,145459,35363,5051.857142857143
10/4/2020,1601784000000,0,0,0,0,2970,103,4,0.5714285714285714,98,4,0.5714285714285714,5,0,0,0,0,0,148429,35228,5032.571428571428
10/5/2020,1601870400000,2,2,0,0,6386,105,5,0.7142857142857143,100,5,0.7142857142857143,5,0,0,0,0,0,154815,35313,5044.714285714285
10/6/2020,1601956800000,1,1,0,0,5629,106,5,0.7142857142857143,101,5,0.7142857142857143,5,0,0,0,0,0,160444,35228,5032.571428571428
10/7/2020,1602043200000,1,1,0,0,5407,107,6,0.8571428571428571,102,6,0.8571428571428571,5,0,0,0,0,0,165851,35099,5014.142857142857
10/8/2020,1602129600000,1,0,1,0,5855,108,7,1,102,6,0.8571428571428571,6,1,0.14285714285714285,0,0,0,171706,35049,5007
10/9/2020,1602216000000,0,0,0,0,5973,108,5,0.7142857142857143,102,4,0.5714285714285714,6,1,0.14285714285714285,0,0,0,177679,35133,5019
10/10/2020,1602302400000,0,0,0,0,2769,108,5,0.7142857142857143,102,4,0.5714285714285714,6,1,0.14285714285714285,0,0,0,180448,34989,4998.428571428572
10/11/2020,1602388800000,0,0,0,0,3047,108,5,0.7142857142857143,102,4,0.5714285714285714,6,1,0.14285714285714285,0,0,0,183495,35066,5009.428571428572
10/12/2020,1602475200000,0,0,0,0,6221,108,3,0.42857142857142855,102,2,0.2857142857142857,6,1,0.14285714285714285,0,0,0,189716,34901,4985.857142857143
10/13/2020,1602561600000,0,0,0,0,5557,108,2,0.2857142857142857,102,1,0.14285714285714285,6,1,0.14285714285714285,0,0,0,195273,34829,4975.571428571428
10/14/2020,1602648000000,2,0,2,0,5304,110,3,0.42857142857142855,102,0,0,8,3,0.42857142857142855,0,0,0,200577,34726,4960.857142857143
10/15/2020,1602734400000,3,1,2,0,5957,113,5,0.7142857142857143,103,1,0.14285714285714285,10,4,0.5714285714285714,0,0,0,206534,34828,4975.428571428572
10/16/2020,1602820800000,1,1,0,0,5876,114,6,0.8571428571428571,104,2,0.2857142857142857,10,4,0.5714285714285714,0,0,0,212410,34731,4961.571428571428
10/17/2020,1602907200000,1,0,1,0,2878,115,7,1,104,2,0.2857142857142857,11,5,0.7142857142857143,0,0,0,215288,34840,4977.142857142857
10/18/2020,1602993600000,0,0,0,0,2935,115,7,1,104,2,0.2857142857142857,11,5,0.7142857142857143,0,0,0,218223,34728,4961.142857142857
10/19/2020,1603080000000,3,3,0,0,6270,118,10,1.4285714285714286,107,5,0.7142857142857143,11,5,0.7142857142857143,0,0,0,224493,34777,4968.142857142857
10/20/2020,1603166400000,0,0,0,0,5683,118,10,1.4285714285714286,107,5,0.7142857142857143,11,5,0.7142857142857143,0,0,0,230176,34903,4986.142857142857
10/21/2020,1603252800000,3,0,3,0,5502,121,11,1.5714285714285714,107,5,0.7142857142857143,14,6,0.8571428571428571,0,0,0,235678,35101,5014.428571428572
10/22/2020,1603339200000,1,0,1,0,5855,122,9,1.2857142857142858,107,4,0.5714285714285714,15,5,0.7142857142857143,0,0,0,241533,34999,4999.857142857143
10/23/2020,1603425600000,2,1,1,0,5880,124,10,1.4285714285714286,108,4,0.5714285714285714,16,6,0.8571428571428571,0,0,0,247413,35003,5000.428571428572
10/24/2020,1603512000000,0,0,0,0,2827,124,9,1.2857142857142858,108,4,0.5714285714285714,16,5,0.7142857142857143,0,0,0,250240,34952,4993.142857142857
10/25/2020,1603598400000,0,0,0,0,3060,124,9,1.2857142857142858,108,4,0.5714285714285714,16,5,0.7142857142857143,0,0,0,253300,35077,5011
10/26/2020,1603684800000,0,0,0,0,6366,124,6,0.8571428571428571,108,1,0.14285714285714285,16,5,0.7142857142857143,0,0,0,259666,35173,5024.714285714285
10/27/2020,1603771200000,0,0,0,0,5699,124,6,0.8571428571428571,108,1,0.14285714285714285,16,5,0.7142857142857143,0,0,0,265365,35189,5027
10/28/2020,1603857600000,3,2,1,0,5398,127,6,0.8571428571428571,110,3,0.42857142857142855,17,3,0.42857142857142855,0,0,0,270763,35085,5012.142857142857
10/29/2020,1603944000000,2,0,2,0,5814,129,7,1,110,3,0.42857142857142855,19,4,0.5714285714285714,0,0,0,276577,35044,5006.285714285715
10/30/2020,1604030400000,4,2,2,0,5909,133,9,1.2857142857142858,112,4,0.5714285714285714,21,5,0.7142857142857143,0,0,0,282486,35073,5010.428571428572
10/31/2020,1604116800000,0,0,0,0,2845,133,9,1.2857142857142858,112,4,0.5714285714285714,21,5,0.7142857142857143,0,0,0,285331,35091,5013
11/1/2020,1604203200000,1,0,1,0,2970,134,10,1.4285714285714286,112,4,0.5714285714285714,22,6,0.8571428571428571,0,0,0,288301,35001,5000.142857142857
11/2/2020,1604293200000,1,0,1,0,6308,135,11,1.5714285714285714,112,4,0.5714285714285714,23,7,1,0,0,0,294609,34943,4991.857142857143
11/3/2020,1604379600000,2,1,1,0,5643,137,13,1.8571428571428572,113,5,0.7142857142857143,24,8,1.1428571428571428,0,0,0,300252,34887,4983.857142857143
11/4/2020,1604466000000,5,1,4,0,5447,142,15,2.142857142857143,114,4,0.5714285714285714,28,11,1.5714285714285714,0,0,0,305699,34936,4990.857142857143
11/5/2020,1604552400000,2,0,2,0,5931,144,15,2.142857142857143,114,4,0.5714285714285714,30,11,1.5714285714285714,0,0,0,311630,35053,5007.571428571428
11/6/2020,1604638800000,2,0,2,0,5842,146,13,1.8571428571428572,114,2,0.2857142857142857,32,11,1.5714285714285714,0,0,0,317472,34986,4998
11/7/2020,1604725200000,1,1,0,0,2814,147,14,2,115,3,0.42857142857142855,32,11,1.5714285714285714,0,0,0,320286,34955,4993.571428571428
11/8/2020,1604811600000,1,1,0,0,3024,148,14,2,116,4,0.5714285714285714,32,10,1.4285714285714286,0,0,0,323310,35009,5001.285714285715
11/9/2020,1604898000000,2,0,2,0,6419,150,15,2.142857142857143,116,4,0.5714285714285714,34,11,1.5714285714285714,0,0,0,329729,35120,5017.142857142857
11/10/2020,1604984400000,0,0,0,0,5622,150,13,1.8571428571428572,116,3,0.42857142857142855,34,10,1.4285714285714286,0,0,0,335351,35099,5014.142857142857
11/11/2020,1605070800000,6,6,0,0,5443,156,14,2,122,8,1.1428571428571428,34,6,0.8571428571428571,0,0,0,340794,35095,5013.571428571428
11/12/2020,1605157200000,14,12,2,0,5859,170,26,3.7142857142857144,134,20,2.857142857142857,36,6,0.8571428571428571,0,0,0,346653,35023,5003.285714285715
11/13/2020,1605243600000,9,7,2,0,6031,179,33,4.714285714285714,141,27,3.857142857142857,38,6,0.8571428571428571,0,0,0,352684,35212,5030.285714285715
11/14/2020,1605330000000,6,6,0,0,2905,185,38,5.428571428571429,147,32,4.571428571428571,38,6,0.8571428571428571,0,0,0,355589,35303,5043.285714285715
11/15/2020,1605416400000,2,2,0,0,2845,187,39,5.571428571428571,149,33,4.714285714285714,38,6,0.8571428571428571,0,0,0,358434,35124,5017.714285714285
11/16/2020,1605502800000,2,1,1,0,6005,189,39,5.571428571428571,150,34,4.857142857142857,39,5,0.7142857142857143,0,0,0,364439,34710,4958.571428571428
11/17/2020,1605589200000,1,1,0,0,5250,190,40,5.714285714285714,151,35,5,39,5,0.7142857142857143,0,0,0,369689,34338,4905.428571428572
11/18/2020,1605675600000,0,0,0,0,5072,190,34,4.857142857142857,151,29,4.142857142857143,39,5,0.7142857142857143,0,0,0,374761,33967,4852.428571428572
11/19/2020,1605762000000,2,1,1,0,5186,192,22,3.142857142857143,152,18,2.5714285714285716,40,4,0.5714285714285714,0,0,0,379947,33294,4756.285714285715
11/20/2020,1605848400000,11,3,8,0,5237,203,24,3.4285714285714284,155,14,2,48,10,1.4285714285714286,0,0,0,385184,32500,4642.857142857143
11/21/2020,1605934800000,2,2,0,0,2404,205,20,2.857142857142857,157,10,1.4285714285714286,48,10,1.4285714285714286,0,0,0,387588,31999,4571.285714285715
11/22/2020,1606021200000,2,2,0,0,2138,207,20,2.857142857142857,159,10,1.4285714285714286,48,10,1.4285714285714286,0,0,0,389726,31292,4470.285714285715
11/23/2020,1606107600000,4,1,3,0,4412,211,22,3.142857142857143,160,10,1.4285714285714286,51,12,1.7142857142857142,0,0,0,394138,29699,4242.714285714285
11/24/2020,1606194000000,3,0,3,0,3879,214,24,3.4285714285714284,160,9,1.2857142857142858,54,15,2.142857142857143,0,0,0,398017,28328,4046.8571428571427
11/25/2020,1606280400000,3,1,2,0,48,217,27,3.857142857142857,161,10,1.4285714285714286,56,17,2.4285714285714284,0,0,0,398065,23304,3329.1428571428573
11/26/2020,1606366800000,4,1,3,0,,221,29,4.142857142857143,162,10,1.4285714285714286,59,19,2.7142857142857144,0,0,0,398065,18118,2588.285714285714
11/27/2020,1606453200000,1,1,0,0,2472,222,19,2.7142857142857144,163,8,1.1428571428571428,59,11,1.5714285714285714,0,0,0,400537,15353,2193.285714285714
11/28/2020,1606539600000,0,0,0,0,1028,222,17,2.4285714285714284,163,6,0.8571428571428571,59,11,1.5714285714285714,0,0,0,401565,13977,1996.7142857142858
11/29/2020,1606626000000,3,0,3,0,1162,225,18,2.5714285714285716,163,4,0.5714285714285714,62,14,2,0,0,0,402727,13001,1857.2857142857142
11/30/2020,1606712400000,4,0,4,0,3729,229,18,2.5714285714285716,163,3,0.42857142857142855,66,15,2.142857142857143,0,0,0,406456,12318,1759.7142857142858
12/1/2020,1606798800000,9,7,2,0,3132,238,24,3.4285714285714284,170,10,1.4285714285714286,68,14,2,0,0,0,409588,11571,1653
12/2/2020,1606885200000,3,1,2,0,2779,241,24,3.4285714285714284,171,10,1.4285714285714286,70,14,2,0,0,0,412367,14302,2043.142857142857
12/3/2020,1606971600000,7,2,5,0,3221,248,27,3.857142857142857,173,11,1.5714285714285714,75,16,2.2857142857142856,0,0,0,415588,17523,2503.285714285714
12/4/2020,1607058000000,3,0,3,0,3741,251,29,4.142857142857143,173,10,1.4285714285714286,78,19,2.7142857142857144,0,0,0,419329,18792,2684.5714285714284
12/5/2020,1607144400000,3,0,3,0,167,254,32,4.571428571428571,173,10,1.4285714285714286,81,22,3.142857142857143,0,0,0,419496,17931,2561.5714285714284
12/6/2020,1607230800000,4,1,3,0,30,258,33,4.714285714285714,174,11,1.5714285714285714,84,22,3.142857142857143,0,0,0,419526,16799,2399.8571428571427
12/7/2020,1607317200000,4,1,3,0,4013,262,33,4.714285714285714,175,12,1.7142857142857142,87,21,3,0,0,0,423539,17083,2440.4285714285716
12/8/2020,1607403600000,8,0,8,0,3135,270,32,4.571428571428571,175,5,0.7142857142857143,95,27,3.857142857142857,0,0,0,426674,17086,2440.8571428571427
12/9/2020,1607490000000,2,1,1,0,2758,272,31,4.428571428571429,176,5,0.7142857142857143,96,26,3.7142857142857144,0,0,0,429432,17065,2437.8571428571427
12/10/2020,1607576400000,2,1,1,0,2998,274,26,3.7142857142857144,177,4,0.5714285714285714,97,22,3.142857142857143,0,0,0,432430,16842,2406
12/11/2020,1607662800000,8,2,6,0,3938,282,31,4.428571428571429,179,6,0.8571428571428571,103,25,3.5714285714285716,0,0,0,436368,17039,2434.1428571428573
12/12/2020,1607749200000,6,2,4,0,117,288,34,4.857142857142857,181,8,1.1428571428571428,107,26,3.7142857142857144,0,0,0,436485,16989,2427
12/13/2020,1607835600000,3,0,3,0,34,291,33,4.714285714285714,181,7,1,110,26,3.7142857142857144,0,0,0,436519,16993,2427.5714285714284
12/14/2020,1607922000000,4,0,4,0,3725,295,33,4.714285714285714,181,6,0.8571428571428571,114,27,3.857142857142857,0,0,0,440244,16705,2386.4285714285716
12/15/2020,1608008400000,2,0,2,0,3042,297,27,3.857142857142857,181,6,0.8571428571428571,116,21,3,0,0,0,443286,16612,2373.1428571428573
12/16/2020,1608094800000,5,2,3,0,2673,302,30,4.285714285714286,183,7,1,119,23,3.2857142857142856,0,0,0,445959,16527,2361
12/17/2020,1608181200000,4,1,3,0,2143,306,32,4.571428571428571,184,7,1,122,25,3.5714285714285716,0,0,0,448102,15672,2238.8571428571427
12/18/2020,1608267600000,4,1,3,0,3867,310,28,4,185,6,0.8571428571428571,125,22,3.142857142857143,0,0,0,451969,15601,2228.714285714286
12/19/2020,1608354000000,5,3,2,0,176,315,27,3.857142857142857,188,7,1,127,20,2.857142857142857,0,0,0,452145,15660,2237.1428571428573
12/20/2020,1608440400000,3,0,3,0,70,318,27,3.857142857142857,188,7,1,130,20,2.857142857142857,0,0,0,452215,15696,2242.285714285714
12/21/2020,1608526800000,3,2,1,0,3056,321,26,3.7142857142857144,190,9,1.2857142857142858,131,17,2.4285714285714284,0,0,0,455271,15027,2146.714285714286
12/22/2020,1608613200000,2,0,2,0,2807,323,26,3.7142857142857144,190,9,1.2857142857142858,133,17,2.4285714285714284,0,0,0,458078,14792,2113.1428571428573
12/23/2020,1608699600000,1,0,1,0,2237,324,22,3.142857142857143,190,7,1,134,15,2.142857142857143,0,0,0,460315,14356,2050.8571428571427
12/24/2020,1608786000000,8,1,7,0,79,332,26,3.7142857142857144,191,7,1,141,19,2.7142857142857144,0,0,0,460394,12292,1756
12/25/2020,1608872400000,0,0,0,0,18,332,22,3.142857142857143,191,6,0.8571428571428571,141,16,2.2857142857142856,0,0,0,460412,8443,1206.142857142857
12/26/2020,1608958800000,1,0,1,0,1431,333,18,2.5714285714285716,191,3,0.42857142857142855,142,15,2.142857142857143,0,0,0,461843,9698,1385.4285714285713
12/27/2020,1609045200000,1,0,1,0,76,334,16,2.2857142857142856,191,3,0.42857142857142855,143,13,1.8571428571428572,0,0,0,461919,9704,1386.2857142857142
12/28/2020,1609131600000,9,1,8,0,1691,343,22,3.142857142857143,192,2,0.2857142857142857,151,20,2.857142857142857,0,0,0,463610,8339,1191.2857142857142
12/29/2020,1609218000000,6,3,2,1,1526,349,26,3.7142857142857144,195,5,0.7142857142857143,153,20,2.857142857142857,1,1,0.14285714285714285,465136,7058,1008.2857142857143
12/30/2020,1609304400000,3,2,1,0,1362,352,28,4,197,7,1,154,20,2.857142857142857,1,1,0.14285714285714285,466498,6183,883.2857142857143
12/31/2020,1609390800000,5,3,2,0,70,357,25,3.5714285714285716,200,9,1.2857142857142858,156,15,2.142857142857143,1,1,0.14285714285714285,466568,6174,882
1/1/2021,1609477200000,1,1,0,0,18,358,26,3.7142857142857144,201,10,1.4285714285714286,156,15,2.142857142857143,1,1,0.14285714285714285,466586,6174,882
1/2/2021,1609563600000,4,1,3,0,1907,362,29,4.142857142857143,202,11,1.5714285714285714,159,17,2.4285714285714284,1,1,0.14285714285714285,468493,6650,950
1/3/2021,1609650000000,1,1,0,0,54,363,29,4.142857142857143,203,12,1.7142857142857142,159,16,2.2857142857142856,1,1,0.14285714285714285,468547,6628,946.8571428571429
1/4/2021,1609736400000,2,2,0,0,2977,365,22,3.142857142857143,205,13,1.8571428571428572,159,8,1.1428571428571428,1,1,0.14285714285714285,471524,7914,1130.5714285714287
1/5/2021,1609822800000,9,2,7,0,1935,374,25,3.5714285714285716,207,12,1.7142857142857142,166,13,1.8571428571428572,1,0,0,473459,8323,1189
1/6/2021,1609909200000,4,4,0,0,2563,378,26,3.7142857142857144,211,14,2,166,12,1.7142857142857142,1,0,0,476022,9524,1360.5714285714287
1/7/2021,1609995600000,11,0,9,2,2202,389,32,4.571428571428571,211,11,1.5714285714285714,175,19,2.7142857142857144,3,2,0.2857142857142857,478224,11656,1665.142857142857
1/8/2021,1610082000000,1,0,1,0,1961,390,32,4.571428571428571,211,10,1.4285714285714286,176,20,2.857142857142857,3,2,0.2857142857142857,480185,13599,1942.7142857142858
1/9/2021,1610168400000,1,1,6,0,638,391,29,4.142857142857143,212,10,1.4285714285714286,182,23,3.2857142857142856,3,2,0.2857142857142857,480823,12330,1761.4285714285713
1/10/2021,1610254800000,2,0,2,0,586,393,30,4.285714285714286,212,9,1.2857142857142858,184,25,3.5714285714285716,3,2,0.2857142857142857,481409,12862,1837.4285714285713
1/11/2021,1610341200000,2,1,1,0,2166,395,30,4.285714285714286,213,8,1.1428571428571428,185,26,3.7142857142857144,3,2,0.2857142857142857,483575,12051,1721.5714285714287
1/12/2021,1610427600000,5,2,3,0,2197,400,26,3.7142857142857144,215,8,1.1428571428571428,188,22,3.142857142857143,3,2,0.2857142857142857,485772,12313,1759
1/13/2021,1610514000000,1,0,1,0,2695,401,23,3.2857142857142856,215,4,0.5714285714285714,189,23,3.2857142857142856,3,2,0.2857142857142857,488467,12445,1777.857142857143
1/14/2021,1610600400000,3,2,0,1,2384,404,15,2.142857142857143,217,6,0.8571428571428571,189,14,2,4,1,0.14285714285714285,490851,12627,1803.857142857143
1/15/2021,1610686800000,4,1,3,0,2286,408,18,2.5714285714285716,218,7,1,192,16,2.2857142857142856,4,1,0.14285714285714285,493137,12952,1850.2857142857142
1/16/2021,1610773200000,3,2,1,0,808,411,20,2.857142857142857,220,8,1.1428571428571428,193,11,1.5714285714285714,4,1,0.14285714285714285,493945,13122,1874.5714285714287
1/17/2021,1610859600000,1,1,0,0,643,412,19,2.7142857142857144,221,9,1.2857142857142858,193,9,1.2857142857142858,4,1,0.14285714285714285,494588,13179,1882.7142857142858
1/18/2021,1610946000000,12,1,10,1,1972,424,29,4.142857142857143,222,9,1.2857142857142858,203,18,2.5714285714285716,5,2,0.2857142857142857,496560,12985,1855
1/19/2021,1611032400000,0,0,0,0,2920,424,24,3.4285714285714284,222,7,1,203,15,2.142857142857143,5,2,0.2857142857142857,499480,13708,1958.2857142857142
1/20/2021,1611118800000,7,3,3,1,2952,431,30,4.285714285714286,225,10,1.4285714285714286,206,17,2.4285714285714284,6,3,0.42857142857142855,502432,13965,1995
1/21/2021,1611205200000,10,5,5,0,2956,441,37,5.285714285714286,230,13,1.8571428571428572,211,22,3.142857142857143,6,2,0.2857142857142857,505388,14537,2076.714285714286
1/22/2021,1611291600000,8,5,3,0,2542,449,41,5.857142857142857,235,17,2.4285714285714284,214,22,3.142857142857143,6,2,0.2857142857142857,507930,14793,2113.285714285714
1/23/2021,1611378000000,7,5,2,0,1627,456,45,6.428571428571429,240,20,2.857142857142857,216,23,3.2857142857142856,6,2,0.2857142857142857,509557,15612,2230.285714285714
1/24/2021,1611464400000,7,6,1,0,1599,463,51,7.285714285714286,246,25,3.5714285714285716,217,24,3.4285714285714284,6,2,0.2857142857142857,511156,16568,2366.8571428571427
1/25/2021,1611550800000,8,7,1,0,3766,471,47,6.714285714285714,253,31,4.428571428571429,218,15,2.142857142857143,6,1,0.14285714285714285,514922,18362,2623.1428571428573
1/26/2021,1611637200000,8,5,3,0,3383,479,55,7.857142857142857,258,36,5.142857142857143,221,18,2.5714285714285716,6,1,0.14285714285714285,518305,18825,2689.285714285714
1/27/2021,1611723600000,5,4,1,0,3816,484,53,7.571428571428571,262,37,5.285714285714286,222,16,2.2857142857142856,6,0,0,522121,19689,2812.714285714286
1/28/2021,1611810000000,15,12,3,0,3719,499,58,8.285714285714286,274,44,6.285714285714286,225,14,2,6,0,0,525840,20452,2921.714285714286
1/29/2021,1611896400000,8,6,2,0,4216,507,58,8.285714285714286,280,45,6.428571428571429,227,13,1.8571428571428572,6,0,0,530056,22126,3160.8571428571427
1/30/2021,1611982800000,6,5,0,1,2250,513,57,8.142857142857142,285,45,6.428571428571429,227,11,1.5714285714285714,7,1,0.14285714285714285,532306,22749,3249.8571428571427
1/31/2021,1612069200000,7,5,1,1,3237,520,57,8.142857142857142,290,44,6.285714285714286,228,11,1.5714285714285714,8,2,0.2857142857142857,535543,24387,3483.8571428571427
2/1/2021,1612155600000,12,12,0,0,4620,532,61,8.714285714285714,302,49,7,228,10,1.4285714285714286,8,2,0.2857142857142857,540163,25241,3605.8571428571427
2/2/2021,1612242000000,6,5,1,0,3811,538,59,8.428571428571429,307,49,7,229,8,1.1428571428571428,8,2,0.2857142857142857,543974,25669,3667
2/3/2021,1612328400000,16,15,1,0,4970,554,70,10,322,60,8.571428571428571,230,8,1.1428571428571428,8,2,0.2857142857142857,548944,26823,3831.8571428571427
2/4/2021,1612414800000,16,16,0,0,6969,570,71,10.142857142857142,338,64,9.142857142857142,230,5,0.7142857142857143,8,2,0.2857142857142857,555913,30073,4296.142857142857
2/5/2021,1612501200000,17,17,0,0,5728,587,80,11.428571428571429,355,75,10.714285714285714,230,3,0.42857142857142855,8,2,0.2857142857142857,561641,31585,4512.142857142857
2/6/2021,1612587600000,16,16,0,0,3604,603,90,12.857142857142858,371,86,12.285714285714286,230,3,0.42857142857142855,8,1,0.14285714285714285,565245,32939,4705.571428571428
2/7/2021,1612674000000,17,13,4,0,3760,620,100,14.285714285714286,384,94,13.428571428571429,234,6,0.8571428571428571,8,0,0,569005,33462,4780.285714285715
2/8/2021,1612760400000,3,3,0,0,6362,623,91,13,387,85,12.142857142857142,234,6,0.8571428571428571,8,0,0,575367,35204,5029.142857142857
2/9/2021,1612846800000,10,10,0,0,6162,633,95,13.571428571428571,397,90,12.857142857142858,234,5,0.7142857142857143,8,0,0,581529,37555,5365
2/10/2021,1612933200000,4,3,0,1,5534,637,83,11.857142857142858,400,78,11.142857142857142,234,4,0.5714285714285714,9,1,0.14285714285714285,587063,38119,5445.571428571428
2/11/2021,1613019600000,14,13,1,0,5473,651,81,11.571428571428571,413,75,10.714285714285714,235,5,0.7142857142857143,9,1,0.14285714285714285,592536,36623,5231.857142857143
2/12/2021,1613106000000,3,3,0,0,5907,654,67,9.571428571428571,416,61,8.714285714285714,235,5,0.7142857142857143,9,1,0.14285714285714285,598443,36802,5257.428571428572
2/13/2021,1613192400000,2,0,2,0,4293,656,53,7.571428571428571,416,45,6.428571428571429,237,7,1,9,1,0.14285714285714285,602736,37491,5355.857142857143
2/14/2021,1613278800000,3,2,1,0,3405,659,39,5.571428571428571,418,34,4.857142857142857,238,4,0.5714285714285714,9,1,0.14285714285714285,606141,37136,5305.142857142857
2/15/2021,1613365200000,2,1,1,0,6866,661,38,5.428571428571429,419,32,4.571428571428571,239,5,0.7142857142857143,9,1,0.14285714285714285,613007,37640,5377.142857142857
2/16/2021,1613451600000,1,1,0,0,5847,662,29,4.142857142857143,420,23,3.2857142857142856,239,5,0.7142857142857143,9,1,0.14285714285714285,618854,37325,5332.142857142857
2/17/2021,1613538000000,1,0,1,0,5923,663,26,3.7142857142857144,420,20,2.857142857142857,240,6,0.8571428571428571,9,0,0,624777,37714,5387.714285714285
2/18/2021,1613624400000,2,0,2,0,6345,665,14,2,420,7,1,242,7,1,9,0,0,631122,38586,5512.285714285715
2/19/2021,1613710800000,5,4,0,1,6108,670,16,2.2857142857142856,424,8,1.1428571428571428,242,7,1,10,1,0.14285714285714285,637230,38787,5541
